id,order_id,order_no,food_name,price,create_time,hotel_id,order_date
56615,1014858,51461342708839,小葱豆腐,12,4/23/16 0:31,1012714,4/23/16
56616,1014858,51461342708839,黄喉,20,4/23/16 0:31,1012714,4/23/16
56617,1014858,51461342708839,猪脆骨,3,4/23/16 0:31,1012714,4/23/16
56618,1014858,51461342708839,串荟拌菜,14,4/23/16 0:31,1012714,4/23/16
56646,1014875,51461380996028,精品肥牛,32,4/23/16 11:09,1012718,4/23/16
56647,1014875,51461380996028,鸳鸯锅2人,18,4/23/16 11:09,1012718,4/23/16
56648,1014875,51461380996028,蒿子秆,8,4/23/16 11:09,1012718,4/23/16
56649,1014875,51461380996028,绿色毛肚（空运）,26,4/23/16 11:09,1012718,4/23/16
56650,1014875,51461380996028,夫人·秘制红油碟,6,4/23/16 11:09,1012718,4/23/16
56651,1014875,51461380996028,白菜心,6,4/23/16 11:09,1012718,4/23/16
56652,1014875,51461380996028,苕粉,6,4/23/16 11:09,1012718,4/23/16
56653,1014875,51461380996028,海带,6,4/23/16 11:09,1012718,4/23/16
56666,1014881,51461382864993,牛油红锅3-4人,29,4/23/16 11:41,1012718,4/23/16
56667,1014881,51461382864993,冰粉（空运）,6,4/23/16 11:41,1012718,4/23/16
56668,1014881,51461382864993,醪糟汤圆,16,4/23/16 11:41,1012718,4/23/16
56669,1014881,51461382864993,夫人·麻辣牛肉,32,4/23/16 11:41,1012718,4/23/16
56670,1014881,51461382864993,蛋炒饭（份）,12,4/23/16 11:41,1012718,4/23/16
56671,1014881,51461382864993,香油碟（空运）,6,4/23/16 11:41,1012718,4/23/16
56672,1014881,51461382864993,方竹笋（空运）,15,4/23/16 11:41,1012718,4/23/16
56673,1014881,51461382864993,油豆皮,8,4/23/16 11:41,1012718,4/23/16
56674,1014881,51461382864993,维怡豆奶（空运）,25,4/23/16 11:41,1012718,4/23/16
56675,1014881,51461382864993,夫人·秘制麻酱,6,4/23/16 11:41,1012718,4/23/16
56676,1014881,51461382864993,鲜鸭血,12,4/23/16 11:41,1012718,4/23/16
56688,1014884,51461383547695,鲜豆皮,6,4/23/16 11:52,1012718,4/23/16
56689,1014884,51461383547695,牛羊肉拼盘,32,4/23/16 11:52,1012718,4/23/16
56690,1014884,51461383547695,油麦菜,6,4/23/16 11:52,1012718,4/23/16
56691,1014884,51461383547695,鸳鸯锅2人,18,4/23/16 11:52,1012718,4/23/16
56692,1014884,51461383547695,藕片,8,4/23/16 11:52,1012718,4/23/16
56693,1014884,51461383547695,夫人·秘制酸辣碟,6,4/23/16 11:52,1012718,4/23/16
56694,1014884,51461383547695,夫人·麻辣牛肉,32,4/23/16 11:52,1012718,4/23/16
56695,1014884,51461383547695,挂面鸭肠（空运）,25,4/23/16 11:52,1012718,4/23/16
56696,1014884,51461383547695,加多宝凉茶,6,4/23/16 11:52,1012718,4/23/16
56697,1014884,51461383547695,脑花,10,4/23/16 11:52,1012718,4/23/16
56703,1014887,51461384009629,嫩牛肉,28,4/23/16 12:00,1012718,4/23/16
56704,1014887,51461384009629,午餐肉(梅林),16,4/23/16 12:00,1012718,4/23/16
56705,1014888,51461384135439,北冰洋,4,4/23/16 12:02,1012718,4/23/16
56706,1014888,51461384135439,鸳鸯锅3-4人,28,4/23/16 12:02,1012718,4/23/16
56707,1014888,51461384135439,鲜榨鲜豆浆（扎）,18,4/23/16 12:02,1012718,4/23/16
56708,1014888,51461384135439,藕片,8,4/23/16 12:02,1012718,4/23/16
56709,1014888,51461384135439,平菇,6,4/23/16 12:02,1012718,4/23/16
56710,1014888,51461384135439,夫人·麻辣牛肉,32,4/23/16 12:02,1012718,4/23/16
56711,1014888,51461384135439,香油碟（空运）,6,4/23/16 12:02,1012718,4/23/16
56712,1014888,51461384135439,蒿子秆,8,4/23/16 12:02,1012718,4/23/16
56713,1014888,51461384135439,极品肥肠,26,4/23/16 12:02,1012718,4/23/16
56714,1014888,51461384135439,油豆皮,8,4/23/16 12:02,1012718,4/23/16
56715,1014888,51461384135439,夫人·秘制麻酱,6,4/23/16 12:02,1012718,4/23/16
56716,1014888,51461384135439,宽粉（空运）,10,4/23/16 12:02,1012718,4/23/16
56717,1014888,51461384135439,鲜鸭血,12,4/23/16 12:02,1012718,4/23/16
56718,1014889,51461384410303,精品肥牛,32,4/23/16 12:06,1012718,4/23/16
56719,1014889,51461384410303,土豆,6,4/23/16 12:06,1012718,4/23/16
56720,1014889,51461384410303,夫人·羊肉卷,25,4/23/16 12:06,1012718,4/23/16
56721,1014889,51461384410303,素菜拼盘,16,4/23/16 12:06,1012718,4/23/16
56722,1014889,51461384410303,加多宝凉茶,6,4/23/16 12:06,1012718,4/23/16
56723,1014889,51461384410303,牛油红锅2人,19,4/23/16 12:06,1012718,4/23/16
56724,1014889,51461384410303,红糖糍粑（空运）,18,4/23/16 12:06,1012718,4/23/16
56727,1014891,51461385141588,鸳鸯锅2人,18,4/23/16 12:19,1012718,4/23/16
56728,1014891,51461385141588,土鳝鱼,26,4/23/16 12:19,1012718,4/23/16
56729,1014891,51461385141588,素菜拼盘,16,4/23/16 12:19,1012718,4/23/16
56730,1014891,51461385141588,冰粉（空运）,6,4/23/16 12:19,1012718,4/23/16
56731,1014891,51461385141588,极品鲜猪黄喉（空运）,32,4/23/16 12:19,1012718,4/23/16
56732,1014891,51461385141588,霸道牛肉,38,4/23/16 12:19,1012718,4/23/16
56733,1014891,51461385141588,苕粉,6,4/23/16 12:19,1012718,4/23/16
56734,1014891,51461385141588,红糖糍粑（空运）,18,4/23/16 12:19,1012718,4/23/16
56735,1014891,51461385141588,鲜鸭血,12,4/23/16 12:19,1012718,4/23/16
56736,1014891,51461385141588,白米饭,2,4/23/16 12:19,1012718,4/23/16
56737,1014892,51461385263244,精品肥牛,32,4/23/16 12:21,1012718,4/23/16
56738,1014892,51461385263244,精品羊肉卷,32,4/23/16 12:21,1012718,4/23/16
56739,1014892,51461385263244,极品鲜猪黄喉（空运）,32,4/23/16 12:21,1012718,4/23/16
56740,1014892,51461385263244,夫人·鲜毛肚（空运）,28,4/23/16 12:21,1012718,4/23/16
56741,1014892,51461385263244,牛油红锅2人,19,4/23/16 12:21,1012718,4/23/16
56742,1014892,51461385263244,夫人·秘制麻酱,6,4/23/16 12:21,1012718,4/23/16
56743,1014892,51461385263244,鲜鸭血,12,4/23/16 12:21,1012718,4/23/16
56744,1014893,51461385397826,北冰洋,4,4/23/16 12:23,1012718,4/23/16
56745,1014893,51461385397826,夫人·羊肉卷,25,4/23/16 12:23,1012718,4/23/16
56746,1014893,51461385397826,鸳鸯锅2人,18,4/23/16 12:23,1012718,4/23/16
56747,1014893,51461385397826,火锅面,6,4/23/16 12:23,1012718,4/23/16
56748,1014893,51461385397826,油条,5,4/23/16 12:23,1012718,4/23/16
56749,1014893,51461385397826,夫人·秘制酸辣碟,6,4/23/16 12:23,1012718,4/23/16
56750,1014893,51461385397826,蒿子秆,8,4/23/16 12:23,1012718,4/23/16
56751,1014893,51461385397826,白萝卜,3,4/23/16 12:23,1012718,4/23/16
56752,1014893,51461385397826,千层肚/百叶（空运）,28,4/23/16 12:23,1012718,4/23/16
56753,1014893,51461385397826,海带,6,4/23/16 12:23,1012718,4/23/16
56754,1014893,51461385397826,大刀五花肉片,22,4/23/16 12:23,1012718,4/23/16
56755,1014893,51461385397826,嫩牛肉,28,4/23/16 12:23,1012718,4/23/16
56756,1014894,51461385670397,生菜,5,4/23/16 12:27,1012718,4/23/16
56757,1014894,51461385670397,青笋,6,4/23/16 12:27,1012718,4/23/16
56758,1014895,51461386319886,嫩牛肉,28,4/23/16 12:38,1012718,4/23/16
56759,1014895,51461386319886,去骨鸭掌,20,4/23/16 12:38,1012718,4/23/16
56760,1014896,51461386370898,鲜牛黄喉（空运）,28,4/23/16 12:39,1012718,4/23/16
56761,1014896,51461386370898,酸梅汤（扎）,20,4/23/16 12:39,1012718,4/23/16
56762,1014896,51461386370898,夫人·羊肉卷,25,4/23/16 12:39,1012718,4/23/16
56763,1014896,51461386370898,鸳鸯锅2人,18,4/23/16 12:39,1012718,4/23/16
56764,1014896,51461386370898,白萝卜,3,4/23/16 12:39,1012718,4/23/16
56765,1014896,51461386370898,夫人·秘制红油碟,6,4/23/16 12:39,1012718,4/23/16
56766,1014896,51461386370898,白菜心,6,4/23/16 12:39,1012718,4/23/16
56767,1014896,51461386370898,油豆皮,8,4/23/16 12:39,1012718,4/23/16
56768,1014896,51461386370898,脑花,10,4/23/16 12:39,1012718,4/23/16
56769,1014896,51461386370898,夫人·秘制麻酱,6,4/23/16 12:39,1012718,4/23/16
56770,1014896,51461386370898,嫩牛肉,28,4/23/16 12:39,1012718,4/23/16
56771,1014896,51461386370898,鲜鸭血,12,4/23/16 12:39,1012718,4/23/16
56782,1014899,51461386687931,小炒香干,22,4/23/16 12:44,1016253,4/23/16
56783,1014899,51461386687931,糍粑鱼,38,4/23/16 12:44,1016253,4/23/16
56784,1014899,51461386687931,米饭套餐,10,4/23/16 12:44,1016253,4/23/16
56790,1014901,51461387013559,鲜牛黄喉（空运）,28,4/23/16 12:50,1012718,4/23/16
56791,1014901,51461387013559,鸳鸯锅3-4人,28,4/23/16 12:50,1012718,4/23/16
56792,1014901,51461387013559,酸梅汤（扎）,20,4/23/16 12:50,1012718,4/23/16
56793,1014901,51461387013559,夫人·秘制干碟,6,4/23/16 12:50,1012718,4/23/16
56794,1014901,51461387013559,素菜拼盘,16,4/23/16 12:50,1012718,4/23/16
56795,1014901,51461387013559,茼蒿,8,4/23/16 12:50,1012718,4/23/16
56796,1014901,51461387013559,夫人·麻辣牛肉,32,4/23/16 12:50,1012718,4/23/16
56797,1014901,51461387013559,麻辣鸭肠（空运）,28,4/23/16 12:50,1012718,4/23/16
56798,1014901,51461387013559,夫人·鲜毛肚（空运）,28,4/23/16 12:50,1012718,4/23/16
56799,1014901,51461387013559,现炸酥肉,25,4/23/16 12:50,1012718,4/23/16
56800,1014901,51461387013559,香油碟（空运）,6,4/23/16 12:50,1012718,4/23/16
56801,1014901,51461387013559,千层肚/百叶（空运）,28,4/23/16 12:50,1012718,4/23/16
56802,1014901,51461387013559,鲜鸭血,12,4/23/16 12:50,1012718,4/23/16
56803,1014902,51461387279909,红糖糍粑（空运）,18,4/23/16 12:54,1012718,4/23/16
56804,1014903,51461387530644,生菜,5,4/23/16 12:58,1012718,4/23/16
56805,1014903,51461387530644,牛羊肉拼盘,32,4/23/16 12:58,1012718,4/23/16
56806,1014903,51461387530644,油麦菜,6,4/23/16 12:58,1012718,4/23/16
56807,1014903,51461387530644,酸梅汤（扎）,20,4/23/16 12:58,1012718,4/23/16
56808,1014903,51461387530644,藕片,8,4/23/16 12:58,1012718,4/23/16
56809,1014903,51461387530644,鸳鸯锅2人,18,4/23/16 12:58,1012718,4/23/16
56810,1014903,51461387530644,冰粉（空运）,6,4/23/16 12:58,1012718,4/23/16
56811,1014903,51461387530644,香油碟（空运）,6,4/23/16 12:58,1012718,4/23/16
56812,1014903,51461387530644,夫人·鲜毛肚（空运）,28,4/23/16 12:58,1012718,4/23/16
56813,1014903,51461387530644,油豆皮,8,4/23/16 12:58,1012718,4/23/16
56814,1014903,51461387530644,脑花,10,4/23/16 12:58,1012718,4/23/16
56815,1014904,51461387574662,精品肥牛,32,4/23/16 12:59,1012718,4/23/16
56816,1014904,51461387574662,素菜拼盘,16,4/23/16 12:59,1012718,4/23/16
56817,1014904,51461387574662,菌类拼盘,22,4/23/16 12:59,1012718,4/23/16
56818,1014904,51461387574662,鸳鸯锅2人,18,4/23/16 12:59,1012718,4/23/16
56819,1014904,51461387574662,夫人·麻辣牛肉,32,4/23/16 12:59,1012718,4/23/16
56820,1014904,51461387574662,麻辣鸭肠（空运）,28,4/23/16 12:59,1012718,4/23/16
56821,1014904,51461387574662,夫人·鲜毛肚（空运）,28,4/23/16 12:59,1012718,4/23/16
56822,1014904,51461387574662,油豆皮,8,4/23/16 12:59,1012718,4/23/16
56823,1014904,51461387574662,红糖糍粑（空运）,18,4/23/16 12:59,1012718,4/23/16
56824,1014904,51461387574662,鲜鸭血,12,4/23/16 12:59,1012718,4/23/16
56843,1014909,51461389204247,藕片,8,4/23/16 13:26,1012718,4/23/16
56844,1014909,51461389204247,鸳鸯锅2人,18,4/23/16 13:26,1012718,4/23/16
56845,1014909,51461389204247,极品鲜猪黄喉（空运）,32,4/23/16 13:26,1012718,4/23/16
56846,1014909,51461389204247,茼蒿,8,4/23/16 13:26,1012718,4/23/16
56847,1014909,51461389204247,霸道牛肉,38,4/23/16 13:26,1012718,4/23/16
56848,1014909,51461389204247,夫人·秘制麻酱,6,4/23/16 13:26,1012718,4/23/16
56849,1014909,51461389204247,鲜鸭血,12,4/23/16 13:26,1012718,4/23/16
56850,1014910,51461389592668,北冰洋,4,4/23/16 13:33,1012718,4/23/16
56851,1014910,51461389592668,鸳鸯锅2人,18,4/23/16 13:33,1012718,4/23/16
56852,1014910,51461389592668,火锅面,6,4/23/16 13:33,1012718,4/23/16
56853,1014910,51461389592668,鲜豆皮,6,4/23/16 13:33,1012718,4/23/16
56854,1014910,51461389592668,素菜拼盘,16,4/23/16 13:33,1012718,4/23/16
56855,1014910,51461389592668,夫人·麻辣牛肉,32,4/23/16 13:33,1012718,4/23/16
56856,1014910,51461389592668,夫人·秘制麻酱,6,4/23/16 13:33,1012718,4/23/16
56857,1014910,51461389592668,大刀五花肉片,22,4/23/16 13:33,1012718,4/23/16
56860,1014912,51461391200131,方竹笋（空运）,15,4/23/16 14:00,1012718,4/23/16
56861,1014912,51461391200131,油豆皮,8,4/23/16 14:00,1012718,4/23/16
56862,1014912,51461391200131,糖蒜（元/头）,2,4/23/16 14:00,1012718,4/23/16
56898,1014923,51461395621189,鲜豆皮,6,4/23/16 15:13,1012718,4/23/16
56899,1014923,51461395621189,冰粉（空运）,6,4/23/16 15:13,1012718,4/23/16
56900,1014923,51461395621189,山药,10,4/23/16 15:13,1012718,4/23/16
56901,1014923,51461395621189,夫人·麻辣牛肉,32,4/23/16 15:13,1012718,4/23/16
56902,1014923,51461395621189,夫人·秘制酸辣碟,6,4/23/16 15:13,1012718,4/23/16
56903,1014923,51461395621189,挂面鸭肠（空运）,25,4/23/16 15:13,1012718,4/23/16
56904,1014923,51461395621189,千层肚/百叶（空运）,28,4/23/16 15:13,1012718,4/23/16
56905,1014923,51461395621189,红糖糍粑（空运）,18,4/23/16 15:13,1012718,4/23/16
56906,1014923,51461395621189,鲜鸭血,12,4/23/16 15:13,1012718,4/23/16
56911,1014925,51461396296311,火锅饺（安井）,12,4/23/16 15:24,1012718,4/23/16
56912,1014925,51461396296311,土豆,6,4/23/16 15:24,1012718,4/23/16
56913,1014925,51461396296311,平菇,6,4/23/16 15:24,1012718,4/23/16
56914,1014925,51461396296311,香油碟（空运）,6,4/23/16 15:24,1012718,4/23/16
56915,1014925,51461396296311,油豆皮,8,4/23/16 15:24,1012718,4/23/16
56916,1014925,51461396296311,脑花,10,4/23/16 15:24,1012718,4/23/16
56917,1014925,51461396296311,海带,6,4/23/16 15:24,1012718,4/23/16
56918,1014925,51461396296311,牛油红锅2人,19,4/23/16 15:24,1012718,4/23/16
56919,1014925,51461396296311,红糖糍粑（空运）,18,4/23/16 15:24,1012718,4/23/16
56920,1014925,51461396296311,嫩牛肉,28,4/23/16 15:24,1012718,4/23/16
56921,1014926,51461396473870,牛羊肉拼盘,32,4/23/16 15:27,1012718,4/23/16
56922,1014926,51461396473870,菌类拼盘,22,4/23/16 15:27,1012718,4/23/16
56923,1014926,51461396473870,冻豆腐,8,4/23/16 15:27,1012718,4/23/16
56924,1014926,51461396473870,宽粉（空运）,10,4/23/16 15:27,1012718,4/23/16
56939,1014929,51461402154185,猪脆骨,3,4/23/16 17:02,1012714,4/23/16
56940,1014930,51461402166401,素菜拼盘,16,4/23/16 17:02,1012718,4/23/16
56941,1014930,51461402166401,鸳鸯锅2人,18,4/23/16 17:02,1012718,4/23/16
56942,1014930,51461402166401,夫人·麻辣牛肉,32,4/23/16 17:02,1012718,4/23/16
56943,1014930,51461402166401,夫人·秘制酸辣碟,6,4/23/16 17:02,1012718,4/23/16
56944,1014930,51461402166401,秘制鲜虾滑,28,4/23/16 17:02,1012718,4/23/16
56945,1014931,51461402208754,鲜牛黄喉（空运）,28,4/23/16 17:03,1012718,4/23/16
56946,1014931,51461402208754,牛羊肉拼盘,32,4/23/16 17:03,1012718,4/23/16
56947,1014931,51461402208754,香油碟（空运）,6,4/23/16 17:03,1012718,4/23/16
56948,1014931,51461402208754,青笋,6,4/23/16 17:03,1012718,4/23/16
56949,1014931,51461402208754,手擀面,8,4/23/16 17:03,1012718,4/23/16
56950,1014931,51461402208754,油豆皮,8,4/23/16 17:03,1012718,4/23/16
56951,1014931,51461402208754,牛油红锅2人,19,4/23/16 17:03,1012718,4/23/16
56952,1014931,51461402208754,宽粉（空运）,10,4/23/16 17:03,1012718,4/23/16
56953,1014931,51461402208754,脑花,10,4/23/16 17:03,1012718,4/23/16
56954,1014932,51461402226404,猪脆骨,3,4/23/16 17:03,1012714,4/23/16
56955,1014933,51461402275556,猪脆骨,3,4/23/16 17:04,1012714,4/23/16
56956,1014934,51461402324135,猪脆骨,3,4/23/16 17:05,1012714,4/23/16
56957,1014935,51461402362300,猪脆骨,3,4/23/16 17:06,1012714,4/23/16
56958,1014936,51461402398911,猪脆骨,3,4/23/16 17:06,1012714,4/23/16
56960,1014938,51461402430123,鸳鸯锅2人,18,4/23/16 17:07,1012718,4/23/16
56961,1014938,51461402430123,冻豆腐,8,4/23/16 17:07,1012718,4/23/16
56962,1014938,51461402430123,挂面鸭肠（空运）,25,4/23/16 17:07,1012718,4/23/16
56963,1014938,51461402430123,秘制鲜虾滑,28,4/23/16 17:07,1012718,4/23/16
56964,1014938,51461402430123,嫩牛肉,28,4/23/16 17:07,1012718,4/23/16
56965,1014938,51461402430123,丸美组合,18,4/23/16 17:07,1012718,4/23/16
56966,1014939,51461402440019,猪脆骨,3,4/23/16 17:07,1012714,4/23/16
56967,1014940,51461402481598,猪脆骨,3,4/23/16 17:08,1012714,4/23/16
56968,1014941,51461402526571,猪脆骨,3,4/23/16 17:08,1012714,4/23/16
56969,1014942,51461402569528,猪脆骨,3,4/23/16 17:09,1012714,4/23/16
56970,1014943,51461402587516,精品肥牛,32,4/23/16 17:09,1012718,4/23/16
56971,1014943,51461402587516,香菜,8,4/23/16 17:09,1012718,4/23/16
56972,1014943,51461402587516,夫人·羊肉卷,25,4/23/16 17:09,1012718,4/23/16
56973,1014943,51461402587516,鸳鸯锅2人,18,4/23/16 17:09,1012718,4/23/16
56974,1014943,51461402587516,火锅面,6,4/23/16 17:09,1012718,4/23/16
56975,1014943,51461402587516,金针菇,12,4/23/16 17:09,1012718,4/23/16
56976,1014943,51461402587516,苕粉,6,4/23/16 17:09,1012718,4/23/16
56977,1014943,51461402587516,夫人·秘制麻酱,6,4/23/16 17:09,1012718,4/23/16
56978,1014943,51461402587516,大可乐,12,4/23/16 17:09,1012718,4/23/16
56979,1014944,51461402605278,夫人·秘制酸辣碟,6,4/23/16 17:10,1012718,4/23/16
56980,1014944,51461402605278,夫人·秘制麻酱,6,4/23/16 17:10,1012718,4/23/16
56981,1014945,51461402605956,九尺鸭肠,18,4/23/16 17:10,1012714,4/23/16
56982,1014945,51461402605956,猪脆骨,3,4/23/16 17:10,1012714,4/23/16
56983,1014946,51461402647290,猪脆骨,3,4/23/16 17:10,1012714,4/23/16
56984,1014947,51461402699759,提拉米苏蛋糕,22,4/23/16 17:11,1014747,4/23/16
56988,1014950,51461402860895,猪脆骨,3,4/23/16 17:14,1012714,4/23/16
56989,1014951,51461402901743,猪脆骨,3,4/23/16 17:15,1012714,4/23/16
56990,1014952,51461402945311,猪脆骨,3,4/23/16 17:15,1012714,4/23/16
56991,1014953,51461402975979,夫人·肥牛,26,4/23/16 17:16,1012718,4/23/16
56992,1014953,51461402975979,牛羊肉拼盘,32,4/23/16 17:16,1012718,4/23/16
56993,1014953,51461402975979,酸梅汤（扎）,20,4/23/16 17:16,1012718,4/23/16
56994,1014953,51461402975979,土鳝鱼,26,4/23/16 17:16,1012718,4/23/16
56995,1014953,51461402975979,鸳鸯锅2人,18,4/23/16 17:16,1012718,4/23/16
56996,1014953,51461402975979,油麦菜,6,4/23/16 17:16,1012718,4/23/16
56997,1014953,51461402975979,油条,5,4/23/16 17:16,1012718,4/23/16
56998,1014953,51461402975979,香油碟（空运）,6,4/23/16 17:16,1012718,4/23/16
56999,1014953,51461402975979,夫人·鲜毛肚（空运）,28,4/23/16 17:16,1012718,4/23/16
57000,1014953,51461402975979,美好火腿肠（空运）,16,4/23/16 17:16,1012718,4/23/16
57001,1014953,51461402975979,油豆皮,8,4/23/16 17:16,1012718,4/23/16
57002,1014953,51461402975979,手工牛肉丸,26,4/23/16 17:16,1012718,4/23/16
57003,1014953,51461402975979,秘制鲜虾滑,28,4/23/16 17:16,1012718,4/23/16
57004,1014954,51461402976773,猪脆骨,3,4/23/16 17:16,1012714,4/23/16
57005,1014955,51461403017157,猪脆骨,3,4/23/16 17:16,1012714,4/23/16
57010,1014958,51461403064267,猪脆骨,3,4/23/16 17:17,1012714,4/23/16
57011,1014959,51461403096996,猪脆骨,3,4/23/16 17:18,1012714,4/23/16
57012,1014960,51461403123801,猪脆骨,3,4/23/16 17:18,1012714,4/23/16
57013,1014961,51461403173044,猪脆骨,3,4/23/16 17:19,1012714,4/23/16
57014,1014962,51461403243831,猪脆骨,3,4/23/16 17:20,1012714,4/23/16
57015,1014963,51461403298625,猪脆骨,3,4/23/16 17:21,1012714,4/23/16
57016,1014964,51461403339894,猪脆骨,3,4/23/16 17:22,1012714,4/23/16
57017,1014965,51461403392249,猪脆骨,3,4/23/16 17:23,1012714,4/23/16
57018,1014966,51461403423704,生菜,5,4/23/16 17:23,1012718,4/23/16
57019,1014966,51461403423704,油条,5,4/23/16 17:23,1012718,4/23/16
57020,1014966,51461403423704,鸳鸯锅2人,18,4/23/16 17:23,1012718,4/23/16
57021,1014966,51461403423704,夫人·麻辣牛肉,32,4/23/16 17:23,1012718,4/23/16
57022,1014966,51461403423704,香油碟（空运）,6,4/23/16 17:23,1012718,4/23/16
57023,1014966,51461403423704,现炸酥肉,25,4/23/16 17:23,1012718,4/23/16
57024,1014966,51461403423704,红糖糍粑（空运）,18,4/23/16 17:23,1012718,4/23/16
57025,1014966,51461403423704,夫人·秘制麻酱,6,4/23/16 17:23,1012718,4/23/16
57026,1014966,51461403423704,宽粉（空运）,10,4/23/16 17:23,1012718,4/23/16
57027,1014966,51461403423704,鲜鸭血,12,4/23/16 17:23,1012718,4/23/16
57033,1014968,51461403589306,鲜豆皮,6,4/23/16 17:26,1012718,4/23/16
57034,1014968,51461403589306,腐竹,6,4/23/16 17:26,1012718,4/23/16
57035,1014968,51461403589306,夫人·鲜毛肚（空运）,28,4/23/16 17:26,1012718,4/23/16
57036,1014969,51461403594993,牛羊肉拼盘,32,4/23/16 17:26,1012718,4/23/16
57037,1014970,51461403628862,酸梅汤（扎）,20,4/23/16 17:27,1012718,4/23/16
57038,1014970,51461403628862,鲜豆皮,6,4/23/16 17:27,1012718,4/23/16
57039,1014970,51461403628862,冰粉（空运）,6,4/23/16 17:27,1012718,4/23/16
57040,1014970,51461403628862,千叶豆腐（安井）,10,4/23/16 17:27,1012718,4/23/16
57041,1014970,51461403628862,年糕,6,4/23/16 17:27,1012718,4/23/16
57042,1014970,51461403628862,香油碟（空运）,6,4/23/16 17:27,1012718,4/23/16
57043,1014970,51461403628862,霸道牛肉,38,4/23/16 17:27,1012718,4/23/16
57044,1014970,51461403628862,夫人·秘制红油碟,6,4/23/16 17:27,1012718,4/23/16
57045,1014970,51461403628862,南瓜饼（空运）,12,4/23/16 17:27,1012718,4/23/16
57046,1014970,51461403628862,极品肥肠,26,4/23/16 17:27,1012718,4/23/16
57047,1014970,51461403628862,夫人·秘制麻酱,6,4/23/16 17:27,1012718,4/23/16
57048,1014970,51461403628862,秘制鲜虾滑,28,4/23/16 17:27,1012718,4/23/16
57051,1014972,51461403775951,生菜,5,4/23/16 17:29,1012718,4/23/16
57052,1014972,51461403775951,夫人·肥牛,26,4/23/16 17:29,1012718,4/23/16
57053,1014972,51461403775951,油麦菜,6,4/23/16 17:29,1012718,4/23/16
57054,1014972,51461403775951,腐竹,6,4/23/16 17:29,1012718,4/23/16
57055,1014972,51461403775951,撒尿牛丸（安井）,18,4/23/16 17:29,1012718,4/23/16
57056,1014972,51461403775951,冻豆腐,8,4/23/16 17:29,1012718,4/23/16
57057,1014972,51461403775951,手擀面,8,4/23/16 17:29,1012718,4/23/16
57058,1014972,51461403775951,牛油红锅2人,19,4/23/16 17:29,1012718,4/23/16
57059,1014972,51461403775951,大刀五花肉片,22,4/23/16 17:29,1012718,4/23/16
57060,1014972,51461403775951,白米饭,2,4/23/16 17:29,1012718,4/23/16
57066,1014974,51461404370177,猪脆骨,3,4/23/16 17:39,1012714,4/23/16
57067,1014975,51461404940864,精品肥牛,32,4/23/16 17:49,1012718,4/23/16
57068,1014975,51461404940864,夫人·羊肉卷,25,4/23/16 17:49,1012718,4/23/16
57069,1014975,51461404940864,鲜豆皮,6,4/23/16 17:49,1012718,4/23/16
57070,1014975,51461404940864,夫人·秘制酸辣碟,6,4/23/16 17:49,1012718,4/23/16
57071,1014975,51461404940864,冻豆腐,8,4/23/16 17:49,1012718,4/23/16
57072,1014975,51461404940864,香油碟（空运）,6,4/23/16 17:49,1012718,4/23/16
57073,1014975,51461404940864,鱿鱼花,16,4/23/16 17:49,1012718,4/23/16
57074,1014975,51461404940864,极品肥肠,26,4/23/16 17:49,1012718,4/23/16
57075,1014975,51461404940864,雪花勇闯天涯,6,4/23/16 17:49,1012718,4/23/16
57076,1014975,51461404940864,千层肚/百叶（空运）,28,4/23/16 17:49,1012718,4/23/16
57077,1014975,51461404940864,脆皮肠,15,4/23/16 17:49,1012718,4/23/16
57078,1014975,51461404940864,夫人·秘制麻酱,6,4/23/16 17:49,1012718,4/23/16
57079,1014975,51461404940864,大刀五花肉片,22,4/23/16 17:49,1012718,4/23/16
57080,1014975,51461404940864,午餐肉(梅林),16,4/23/16 17:49,1012718,4/23/16
57081,1014975,51461404940864,鹌鹑蛋,15,4/23/16 17:49,1012718,4/23/16
57082,1014975,51461404940864,鸳鸯锅3-4人,28,4/23/16 17:49,1012718,4/23/16
57083,1014975,51461404940864,生菜,5,4/23/16 17:49,1012718,4/23/16
57084,1014975,51461404940864,腐竹,6,4/23/16 17:49,1012718,4/23/16
57085,1014975,51461404940864,极品鲜猪黄喉（空运）,32,4/23/16 17:49,1012718,4/23/16
57086,1014975,51461404940864,香菇,8,4/23/16 17:49,1012718,4/23/16
57087,1014975,51461404940864,夫人·麻辣牛肉,32,4/23/16 17:49,1012718,4/23/16
57088,1014975,51461404940864,油酥花生,10,4/23/16 17:49,1012718,4/23/16
57089,1014975,51461404940864,平菇,6,4/23/16 17:49,1012718,4/23/16
57090,1014975,51461404940864,夫人·鲜毛肚（空运）,28,4/23/16 17:49,1012718,4/23/16
57091,1014975,51461404940864,虾丸（安井）,12,4/23/16 17:49,1012718,4/23/16
57092,1014975,51461404940864,拍黄瓜,12,4/23/16 17:49,1012718,4/23/16
57093,1014975,51461404940864,大可乐,12,4/23/16 17:49,1012718,4/23/16
57094,1014976,51461405118977,手擀面,8,4/23/16 17:51,1012718,4/23/16
57095,1014977,51461405702139,羊肉串小,28,4/23/16 18:01,1012714,4/23/16
57096,1014977,51461405702139,煮毛豆,10,4/23/16 18:01,1012714,4/23/16
57097,1014977,51461405702139,蜜汁鸡翅,6,4/23/16 18:01,1012714,4/23/16
